StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q281_Browser,Q281_Version,Q281_Operating System,Q281_Resolution,Q283_Browser,Q283_Version,Q283_Operating System,Q283_Resolution,Q205,Q284_1,Q284_2,Q284_3,Q290_1,Q290_2,Q290_3,Q287_1,Q287_2,Q287_3,Q293_1,Q293_2,Q293_3,Q296_1,Q296_2,Q296_3,Q299_1,Q299_2,Q299_3,1_Q174_11,2_Q174_11,3_Q174_11,4_Q174_11,5_Q174_11,6_Q174_11,7_Q174_11,8_Q174_11,1_Q175_11,2_Q175_11,3_Q175_11,4_Q175_11,5_Q175_11,6_Q175_11,7_Q175_11,8_Q175_11,1_Q177_11,2_Q177_11,3_Q177_11,4_Q177_11,5_Q177_11,6_Q177_11,7_Q177_11,8_Q177_11,1_Q176_11,2_Q176_11,3_Q176_11,4_Q176_11,5_Q176_11,6_Q176_11,7_Q176_11,8_Q176_11,1_Q179_11,2_Q179_11,3_Q179_11,4_Q179_11,5_Q179_11,6_Q179_11,7_Q179_11,8_Q179_11,Q228_1,Q228_2,Q228_3,Q228_4,Q228_5,Q228_6,Q260_1,Q261_1,Q266_1,Q267_1,Q272_1,Q273_1,Q275_1,Q276_1,Q184_1,Q186_1,Q278_1,Q279_1,State_Familiar_1,State_Familiar_2,State_Familiar_3,State_Familiar_4,State_Familiar_5,State_Familiar_6,State_Familiar_7,State_Familiar_8,PastElectionFamiliar_1,PastElectionFamiliar_2,PastElectionFamiliar_3,PastElectionFamiliar_4,PastElectionFamiliar_5,PastElectionFamiliar_6,PastElectionFamiliar_7,PastElectionFamiliar_8,Party_Likability_1,Party_Likability_2,Polarization_Beliefs_1,Polarization_Beliefs_2,Polarization_Beliefs_3,Polarization_Beliefs_4,Q236,Q238,Q240,Q242,Q244,Q244_5_TEXT,Q246,Q248,Q248_5_TEXT,Q250,Q252,Q252_5_TEXT,Q256,Q256_6_TEXT,Q258,Q260,Q262,Q15,mTurkCode,mapNumCode,condition
10/30/20 7:43,10/30/20 7:44,0,100,31,1,10/30/20 7:44,R_2uByQXs7EUmCYb6,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226286,34,
10/30/20 7:44,10/30/20 7:44,0,100,28,1,10/30/20 7:44,R_1MLqmlXLxANYXfV,,,,,anonymous,EN,,,,,,,,,1,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7288,6,
10/30/20 7:44,10/30/20 7:44,0,100,34,1,10/30/20 7:44,R_1pzLhs08e7Rtilb,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373552,40,
10/30/20 7:43,10/30/20 7:44,0,100,42,1,10/30/20 7:44,R_BrEHJENa0kHXkEp,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741155,10,
10/30/20 7:42,10/30/20 7:44,0,100,106,1,10/30/20 7:44,R_1GQF64qoVSHXOYj,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572456,22,
10/30/20 7:44,10/30/20 7:44,0,100,27,1,10/30/20 7:44,R_3EfJsEY82wno6Od,,,,,anonymous,EN,Chrome,86.0.4240.110,Android 10,412x846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680157,25,
10/30/20 7:43,10/30/20 7:44,0,100,41,1,10/30/20 7:44,R_114KL24htGxvIva,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600325,47,
10/30/20 7:44,10/30/20 7:44,0,100,28,1,10/30/20 7:44,R_YbhkmDZ3BIBxkeR,,,,,anonymous,EN,,,,,,,,,1,Neutral,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287163,49,
10/30/20 7:43,10/30/20 7:44,0,100,63,1,10/30/20 7:44,R_p3NGrIiCRYqVw5z,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67917,24,
10/30/20 7:43,10/30/20 7:44,0,100,93,1,10/30/20 7:44,R_1MWE5ZW8KnEtaPq,,,,,anonymous,EN,,,,,,,,,1,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530440,12,
10/30/20 7:43,10/30/20 7:44,0,100,69,1,10/30/20 7:44,R_1lls62fN07wrf8X,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764343,7,
10/30/20 7:44,10/30/20 7:44,0,100,22,1,10/30/20 7:44,R_3NvWbWExcVkYe6u,,,,,anonymous,EN,,,,,,,,,1,Like,Like,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343812,14,
10/30/20 7:44,10/30/20 7:45,0,100,60,1,10/30/20 7:45,R_26b6i5cN1vNJWvI,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Neutral,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798012,46,
10/30/20 7:44,10/30/20 7:45,0,100,20,1,10/30/20 7:45,R_1dlWZFyI68rWrgn,,,,,anonymous,EN,,,,,,,,,2,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450394,59,
10/30/20 7:43,10/30/20 7:45,0,100,82,1,10/30/20 7:45,R_spSCqqj1g7afnCp,,,,,anonymous,EN,,,,,,,,,1,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61986,70,
10/30/20 7:44,10/30/20 7:45,0,100,36,1,10/30/20 7:45,R_1IB4JSacoD3utpj,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298906,62,
10/30/20 7:44,10/30/20 7:45,0,100,32,1,10/30/20 7:45,R_eRlUT8SbpQQsZZn,,,,,anonymous,EN,,,,,,,,,1,,,,Like,Dislike,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355209,67,
10/30/20 7:44,10/30/20 7:45,0,100,47,1,10/30/20 7:45,R_1duU60obbB3eveN,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26177,19,
10/30/20 7:44,10/30/20 7:45,0,100,58,1,10/30/20 7:45,R_2zvXWUxOol2DDvj,,,,,anonymous,EN,,,,,,,,,1,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154997,56,
10/30/20 7:45,10/30/20 7:45,0,100,16,1,10/30/20 7:45,R_Qm3pSCN14mUyCvD,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Neutral,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448240,41,
10/30/20 7:44,10/30/20 7:45,0,100,33,1,10/30/20 7:45,R_239upUx0Hplfko2,,,,,anonymous,EN,,,,,,,,,1,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479328,10,
10/30/20 7:45,10/30/20 7:45,0,100,20,1,10/30/20 7:45,R_3kct3lPYDMXTpXI,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Dislike,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962283,60,
10/30/20 7:44,10/30/20 7:45,0,100,72,1,10/30/20 7:45,R_27d5l4yYjQD6wn8,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140284,14,
10/30/20 7:43,10/30/20 7:45,0,100,110,1,10/30/20 7:45,R_vug5U6wFnxV99IZ,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501991,62,
10/30/20 7:43,10/30/20 7:45,0,100,114,1,10/30/20 7:45,R_2wNYvxEwDLanvOp,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743914,20,
10/30/20 7:44,10/30/20 7:45,0,100,70,1,10/30/20 7:45,R_3fZeH14yCu4WHmV,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Dislike,Dislike,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925658,26,
10/30/20 7:44,10/30/20 7:45,0,100,43,1,10/30/20 7:45,R_1I9QSo1VJD8e1Hb,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Neutral,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130812,13,
10/30/20 7:44,10/30/20 7:45,0,100,59,1,10/30/20 7:45,R_1N52JG106sqtgpV,,,,,anonymous,EN,,,,,,,,,2,,,,,,,,,,,,,,,,Like,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413046,29,
10/30/20 7:44,10/30/20 7:45,0,100,70,1,10/30/20 7:45,R_ZeE2MmHJMLjsld7,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Like,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71985,18,
10/30/20 7:45,10/30/20 7:45,0,100,15,1,10/30/20 7:45,R_238JuyiEX1UMIF1,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006,6,
10/30/20 7:43,10/30/20 7:45,0,100,113,1,10/30/20 7:45,R_Zsjs3HASoEjgYwh,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Neutral,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439331,55,
10/30/20 7:44,10/30/20 7:45,0,100,70,1,10/30/20 7:45,R_RqX21mBvRpqg6Yh,,,,,anonymous,EN,,,,,,,,,1,Like,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698039,61,
10/30/20 7:45,10/30/20 7:45,0,100,34,1,10/30/20 7:45,R_1f28TPAOAkde3Ha,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750577,38,
10/30/20 7:43,10/30/20 7:45,0,100,122,1,10/30/20 7:45,R_2rZxGprKFTNXVR6,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28111,13,
10/30/20 7:44,10/30/20 7:46,0,100,110,1,10/30/20 7:46,R_BMq96y6CdKzvJsZ,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819430,14,
10/30/20 7:45,10/30/20 7:46,0,100,44,1,10/30/20 7:46,R_2DTg3S7TOA4jlCI,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826896,68,
10/30/20 7:45,10/30/20 7:46,0,100,51,1,10/30/20 7:46,R_2CmkkfPUqZCkpQD,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516318,59,
10/30/20 7:45,10/30/20 7:46,0,100,17,1,10/30/20 7:46,R_1Gv5g1rHqfSl2gk,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977369,42,
10/30/20 7:45,10/30/20 7:46,0,100,63,1,10/30/20 7:46,R_2SeHME2EAndjMnG,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648886,63,
10/30/20 7:44,10/30/20 7:46,0,100,80,1,10/30/20 7:46,R_vHsLUI9XGSw9WHD,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975450,4,
10/30/20 7:45,10/30/20 7:46,0,100,47,1,10/30/20 7:46,R_xuBkejx1nvTZAwV,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525136,43,
10/30/20 7:43,10/30/20 7:46,0,100,159,1,10/30/20 7:46,R_1FLljVRtHxYll9P,,,,,anonymous,EN,,,,,,,,,1,,,,Neutral,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972789,54,
10/30/20 7:45,10/30/20 7:46,0,100,30,1,10/30/20 7:46,R_22kW8xRjerAXzMA,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738050,2,
10/30/20 7:45,10/30/20 7:46,0,100,44,1,10/30/20 7:46,R_248nfsnPDoeZ17w,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935646,16,
10/30/20 7:44,10/30/20 7:46,0,100,147,1,10/30/20 7:46,R_2DUqMLwLH1vjMXF,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421706,29,
10/30/20 7:45,10/30/20 7:46,0,100,46,1,10/30/20 7:46,R_2sZK0fNT5xvCuHm,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352644,44,
10/30/20 7:45,10/30/20 7:46,0,100,45,1,10/30/20 7:46,R_sXoQKjOM0Ika6op,,,,,anonymous,EN,,,,,,,,,1,,,,Like,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289136,31,
10/30/20 7:44,10/30/20 7:46,0,100,128,1,10/30/20 7:46,R_3lYYz0SXUUnquSU,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19416,40,
10/30/20 7:45,10/30/20 7:46,0,100,84,1,10/30/20 7:46,R_Zl8u6LQRdf0CqT7,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840199,33,
10/30/20 7:45,10/30/20 7:46,0,100,76,1,10/30/20 7:46,R_12LU6rcSS0uX93Y,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609016,33,
10/30/20 7:42,10/30/20 7:46,0,100,242,1,10/30/20 7:46,R_3qPa1kLuZ23bWfE,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Dislike,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,57,52,28,38,57,39,57,Like,Neutral,Neutral,Neutral,Neutral,Neutral,55,61,,,,,,,,,,,3,4,2,4,4,3,4,4,2,1,2,2,1,1,2,1,19,83,4,5,3,4,politics ,candy ,green ,sides ,2,,2,3,,4,1,,1,,45,4,2,,965434,14,greenorange
10/30/20 7:45,10/30/20 7:47,0,100,95,1,10/30/20 7:47,R_3nCnbFAX06Ynipp,,,,,anonymous,EN,,,,,,,,,1,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86448,66,
10/30/20 7:45,10/30/20 7:47,0,100,76,1,10/30/20 7:47,R_Xp6ZUJlaI3xeKHf,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378663,35,
10/30/20 7:45,10/30/20 7:47,0,100,75,1,10/30/20 7:47,R_1f6Qq0kcY0Eqtcz,,,,,anonymous,EN,,,,,,,,,1,Like,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656068,42,
10/30/20 7:42,10/30/20 7:47,0,100,258,1,10/30/20 7:47,R_OvE7ZvtASjMtNPr,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,43,56,58,35,46,44,44,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,83,10,,,,,,,,,,,1,2,4,1,1,1,1,3,2,2,2,2,1,3,3,2,51,29,6,6,6,3,my guess as to who is going to win swing states this election,"nope, not at the time. I guess now that you ask they would have made me think of democratic or republican states",I saw red and blue and didn't associate them at the time,blue and I didn't make the association then either,1,,1,2,,5,2,,5,,45,4,2,,267049,40,greenorange
10/30/20 7:44,10/30/20 7:47,0,100,144,1,10/30/20 7:47,R_33Bw4VTqkeu60EY,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753128,66,
10/30/20 7:46,10/30/20 7:47,0,100,58,1,10/30/20 7:47,R_2sIS6KfLztU6e5j,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749891,46,
10/30/20 7:47,10/30/20 7:47,0,100,22,1,10/30/20 7:47,R_8epPp0tY4vIkYWR,,,,,anonymous,EN,,,,,,,,,1,Neutral,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688104,14,
10/30/20 7:45,10/30/20 7:47,0,100,87,1,10/30/20 7:47,R_31iUnCrBN7ajHdG,,,,,anonymous,EN,,,,,,,,,1,,,,Like,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794068,54,
10/30/20 7:45,10/30/20 7:47,0,100,94,1,10/30/20 7:47,R_272psCfNzS9bgrV,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262617,43,
10/30/20 7:46,10/30/20 7:47,0,100,58,1,10/30/20 7:47,R_3FOLitKiQ5dRiw2,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980697,67,
